text,label
Add-ons positive,not_dish
Tandoori Roti,dish
Margherita Pizza,dish
Price Varies owner,not_dish
Combo Offer truth,not_dish
New Arrival factor,not_dish
Served Daily respond,not_dish
With Ice Cream,not_dish
Margherita Pizza,dish
Spicy face,not_dish
New Arrival answer,not_dish
Price Varies very,not_dish
Dal Makhani,dish
Price Varies huge,not_dish
Serving Size report,not_dish
Tandoori Roti,dish
Chef's Special speech,not_dish
Khar,dish
Taxes Extra benefit,not_dish
Price Varies to,not_dish
Butter Chicken,dish
Butter Chicken,dish
Combo Offer challenge,not_dish
Chef's Special or,not_dish
Value Meal,not_dish
No Onion event,not_dish
Served Daily above,not_dish
Combo Offer degree,not_dish
Tandoori Roti,dish
Lamb Curry,dish
Chicken Biryani,dish
Chef's Special rather,not_dish
Sushi Roll,dish
Served Daily also,not_dish
Price Varies building,not_dish
New Arrival give,not_dish
Serving Size anything,not_dish
Combo Offer floor,not_dish
Sushi Roll,dish
Mutton Korma,dish
Tandoori Roti,dish
Spinach & Cheese Crepe,dish
Fish Fry,dish
Taxes Extra yourself,not_dish
Sushi Roll,dish
Dal Makhani,dish
Chef's Special contain,not_dish
Chef's Special ok,not_dish
Sushi Roll,dish
Served Daily free,not_dish
Chicken Biryani,dish
Butter Chicken,dish
New Arrival message,not_dish
Taxes Extra green,not_dish
Chef's Special economic,not_dish
Butter Chicken,dish
Lamb Curry,dish
Fish Fry,dish
Dal Makhani,dish
Dal Makhani,dish
Chilli Chicken,dish
Dal Makhani,dish
Sushi Roll,dish
Fish Fry,dish
Veg Kurma,dish
Served Daily maintain,not_dish
Lamb Curry,dish
Butter Chicken,dish
Paneer Tikka,dish
BBQ Ribs,dish
New Arrival speak,not_dish
Add-ons only,not_dish
Combo Offer more,not_dish
Combo Offer full,not_dish
Combo Offer hand,not_dish
Tandoori Roti,dish
Chef's Special source,not_dish
Tandoori Roti,dish
New Arrival down,not_dish
Price Varies prevent,not_dish
Fish Fry,dish
Tandoori Roti,dish
Chicken Biryani,dish
Add-ons poor,not_dish
Dal Makhani,dish
Fish Fry,dish
No Outside Food,not_dish
Hot sound,not_dish
Tandoori Roti,dish
Mutton Korma,dish
Taxes Extra at,not_dish
Taxes Extra training,not_dish
Cold tell,not_dish
Tandoori Roti,dish
Spicy pull,not_dish
Butter Chicken,dish
Extra Cheese community,not_dish
Margherita Pizza,dish
Served Daily image,not_dish
Butter Chicken,dish
No Onion smile,not_dish
No Onion economy,not_dish
Chef's Special look,not_dish
Fish Fry,dish
Roasted Chicken,dish
No Onion start,not_dish
Paneer Tikka,dish
Dal Makhani,dish
Taxes Extra radio,not_dish
Tandoori Roti,dish
Hot long,not_dish
Paneer Tikka,dish
Paneer Tikka,dish
Butter Chicken,dish
No Onion western,not_dish
Hot place,not_dish
Lamb Curry,dish
Tandoori Roti,dish
Fish Fry,dish
Combo Offer day,not_dish
Taxes Extra amount,not_dish
Dal Makhani,dish
Paneer Tikka,dish
Margherita Pizza,dish
Chicken Biryani,dish
Mutton Korma,dish
Cold successful,not_dish
Add-ons still,not_dish
Hot party,not_dish
Price Varies store,not_dish
Chef's Special similar,not_dish
Hot believe,not_dish
Fish Fry,dish
Fish Fry,dish
Add-ons only,not_dish
Fish Fry,dish
Serving Size kind,not_dish
Tandoori Roti,dish
Lamb Curry,dish
Paneer Tikka,dish
Serving Size management,not_dish
Cold shoulder,not_dish
New Arrival before,not_dish
Fish Fry,dish
Taxes Extra old,not_dish
Tandoori Roti,dish
Cold customer,not_dish
Paneer Tikka,dish
Butter Chicken,dish
Add-ons dark,not_dish
New Arrival without,not_dish
Rava Idli,dish
New Arrival indicate,not_dish
Butter Chicken,dish
Lamb Curry,dish
Served Daily perhaps,not_dish
Price Varies over,not_dish
Cold under,not_dish
Serving Size option,not_dish
Chicken Biryani,dish
Serving Size have,not_dish
Fish Fry,dish
Taxes Extra leader,not_dish
Choco Lava Cake,dish
Extra Cheese lose,not_dish
Dal Makhani,dish
Chicken Biryani,dish
Butter Chicken,dish
Serving Size deal,not_dish
Lamb Curry,dish
Cold particularly,not_dish
Cold score,not_dish
Dal Makhani,dish
Tandoori Roti,dish
Served Daily billion,not_dish
Margherita Pizza,dish
Mutton Korma,dish
Paneer Tikka,dish
Serving Size unit,not_dish
Combo Offer station,not_dish
Lamb Curry,dish
Butter Chicken,dish
Spicy support,not_dish
Tandoori Roti,dish
Mutton Korma,dish
Fish Fry,dish
Add-ons enjoy,not_dish
Margherita Pizza,dish
Cold team,not_dish
Extra Cheese concern,not_dish
Tandoori Roti,dish
Extra Cheese instead,not_dish
Serving Size list,not_dish
Spicy traditional,not_dish
Combo Offer appear,not_dish
Add-ons exactly,not_dish
Margherita Pizza,dish
Lamb Curry,dish
Add-ons name,not_dish
Cold ask,not_dish
Serving Size successful,not_dish
Chef's Special including,not_dish
Chef's Special edge,not_dish
Chicken Biryani,dish
Extra Cheese claim,not_dish
Chef's Special party,not_dish
--,not_dish
Margherita Pizza,dish
Served Daily ok,not_dish
Price Varies him,not_dish
Extra Cheese bag,not_dish
Extra Cheese several,not_dish
New Arrival return,not_dish
Serving Size general,not_dish
Paneer Tikka,dish
Butter Chicken,dish
Chef's Special above,not_dish
Dal Makhani,dish
Cold idea,not_dish
Served Daily create,not_dish
Extra Cheese quality,not_dish
Butter Chicken,dish
Add-ons wish,not_dish
Paneer Tikka,dish
Pesarattu Upma,dish
Dal Makhani,dish
Serving Size mission,not_dish
Extra Cheese represent,not_dish
Serving Size meeting,not_dish
Lamb Chops,dish
Butter Chicken,dish
Butter Chicken,dish
No Onion answer,not_dish
Combo Offer war,not_dish
Price Varies dog,not_dish
New Arrival public,not_dish
Tandoori Roti,dish
Extra Cheese consumer,not_dish
Margherita Pizza,dish
Combo Offer class,not_dish
Cold build,not_dish
Cold next,not_dish
Add-ons forget,not_dish
New Arrival exist,not_dish
Serving Size skill,not_dish
Paneer Tikka,dish
Extra Cheese push,not_dish
Chef's Special gas,not_dish
Tandoori Roti,dish
Korean Bibimbap,dish
Taxes Extra west,not_dish
Price Varies forget,not_dish
Paneer Tikka,dish
Tandoori Roti,dish
Serving Size police,not_dish
Chef's Special look,not_dish
Hot guess,not_dish
Tandoori Roti,dish
Serving Size drop,not_dish
Served Daily office,not_dish
Fish Fry,dish
Butter Chicken,dish
Combo Offer somebody,not_dish
Add-ons activity,not_dish
Mutton Korma,dish
Lamb Curry,dish
Add-ons six,not_dish
Paneer Tikka,dish
Margherita Pizza,dish
Combo Offer number,not_dish
Dal Makhani,dish
New Arrival security,not_dish
Sushi Roll,dish
Pasta Carbonara,dish
Extra Cheese argue,not_dish
Served Daily physical,not_dish
Fish Fry,dish
New Arrival whatever,not_dish
Served Daily you,not_dish
Lamb Curry,dish
Dal Makhani,dish
Lamb Curry,dish
Margherita Pizza,dish
Mutton Korma,dish
Spicy discuss,not_dish
Dal Makhani,dish
No Onion defense,not_dish
Dal Makhani,dish
Taxes Extra exist,not_dish
Mutton Korma,dish
Add-ons network,not_dish
Butter Chicken,dish
Served Daily factor,not_dish
Served Daily smile,not_dish
Price Varies thus,not_dish
Paneer Tikka,dish
Extra Cheese beat,not_dish
Hot the,not_dish
Taxes Extra best,not_dish
No Onion statement,not_dish
Sushi Roll,dish
Add-ons rest,not_dish
Combo Offer play,not_dish
Hot development,not_dish
Margherita Pizza,dish
Serving Size skin,not_dish
Dal Makhani,dish
Tandoori Roti,dish
Chicken Biryani,dish
Extra Cheese debate,not_dish
Hot outside,not_dish
Sushi Roll,dish
Paneer Tikka,dish
No Onion represent,not_dish
Dal Makhani,dish
Served Daily hundred,not_dish
Malai Kofta,dish
Chef's Special bill,not_dish
Taxes Extra remember,not_dish
Cold know,not_dish
Veg Patty,dish
Serving Size relate,not_dish
Extra Cheese finish,not_dish
Butter Chicken,dish
Mutton Korma,dish
Extra Cheese staff,not_dish
Hot produce,not_dish
Taxes Extra city,not_dish
Sushi Roll,dish
Rava Kesari,dish
Butter Chicken,dish
Margherita Pizza,dish
Hot by,not_dish
Cold forward,not_dish
No Change Given,not_dish
Sushi Roll,dish
Serving Size do,not_dish
Margherita Pizza,dish
Served Daily often,not_dish
Dal Makhani,dish
Margherita Pizza,dish
Extra Cheese just,not_dish
Fish Fry,dish
Cold speak,not_dish
Taxes Extra discover,not_dish
Sushi Roll,dish
Add-ons movement,not_dish
Extra Cheese myself,not_dish
Hot decade,not_dish
Combo Offer wait,not_dish
No Onion treat,not_dish
Chef's Special find,not_dish
Add-ons significant,not_dish
Combo Offer type,not_dish
Extra Cheese one,not_dish
Veg Noodle Soup,dish
Dal Makhani,dish
Spicy although,not_dish
Sushi Roll,dish
Lamb Curry,dish
Tandoori Roti,dish
Hot trip,not_dish
Chef's Special energy,not_dish
Hot once,not_dish
Lamb Curry,dish
Price Varies top,not_dish
Paneer Tikka,dish
Waiting List,not_dish
Served Daily fire,not_dish
Tempura Prawn,dish
No Onion four,not_dish
Taxes Extra our,not_dish
Margherita Pizza,dish
Add-ons probably,not_dish
Add-ons indicate,not_dish
Fish Fry,dish
Cold hot,not_dish
Chicken Biryani,dish
Spicy approach,not_dish
Chicken Biryani,dish
Price Varies fine,not_dish
Paneer Tikka,dish
Margherita Pizza,dish
Price Varies to,not_dish
Dal Makhani,dish
Mutton Korma,dish
Taxes Extra similar,not_dish
Butter Chicken,dish
Tandoori Roti,dish
Add-ons girl,not_dish
Fish Fry,dish
Taxes Extra kid,not_dish
Served Daily forget,not_dish
Sushi Roll,dish
Hot suffer,not_dish
Paneer Tikka,dish
New Arrival already,not_dish
Margherita Pizza,dish
Ladies Night,not_dish
Lamb Curry,dish
Paneer Tikka,dish
Chicken Biryani,dish
Cold bag,not_dish
Dal Makhani,dish
Lamb Curry,dish
Hot ever,not_dish
Paneer Tikka,dish
Tandoori Roti,dish
Butter Chicken,dish
Chicken Biryani,dish
Mutton Korma,dish
Sushi Roll,dish
Taxes Extra down,not_dish
New Arrival ten,not_dish
Tandoori Roti,dish
Sushi Roll,dish
No Onion drive,not_dish
Tandoori Roti,dish
Spicy industry,not_dish
Cold call,not_dish
Sushi Roll,dish
New Arrival long,not_dish
Fish Fry,dish
No Onion out,not_dish
Spicy management,not_dish
Dal Makhani,dish
Served Daily situation,not_dish
Spicy response,not_dish
Margherita Pizza,dish
Fish Fry,dish
Paneer Tikka,dish
Served Daily one,not_dish
Served Daily remember,not_dish
Combo Offer project,not_dish
Mutton Korma,dish
Price Varies and,not_dish
Paneer Tikka,dish
Chicken Biryani,dish
Cheese Burst Pizza,dish
Dal Makhani,dish
Taxes Extra usually,not_dish
Extra Cheese edge,not_dish
Taxes Extra operation,not_dish
Spicy yes,not_dish
Hot rather,not_dish
Hot watch,not_dish
Lamb Curry,dish
Hot either,not_dish
Taxes Extra leg,not_dish
Lamb Curry,dish
Served Daily kind,not_dish
Margherita Pizza,dish
Cold will,not_dish
Taxes Extra represent,not_dish
Chef's Special space,not_dish
Served Daily chance,not_dish
Lamb Curry,dish
Butter Chicken,dish
Price Varies create,not_dish
Cold my,not_dish
Cold magazine,not_dish
Dum Aloo,dish
Mutton Korma,dish
Add-ons sing,not_dish
Served Daily sea,not_dish
Chef's Special within,not_dish
Taxes Extra herself,not_dish
Chicken Biryani,dish
Combo Offer evening,not_dish
Served Daily Mr,not_dish
Taxes Extra analysis,not_dish
Mutton Korma,dish
New Arrival tree,not_dish
Spicy home,not_dish
Mutton Korma,dish
Combo Offer center,not_dish
Margherita Pizza,dish
New Arrival tonight,not_dish
Lamb Curry,dish
Lamb Curry,dish
Sushi Roll,dish
Mutton Korma,dish
New Arrival sort,not_dish
Fish Fry,dish
Served Daily light,not_dish
Serving Size scientist,not_dish
Hot between,not_dish
New Arrival next,not_dish
Price Varies travel,not_dish
Paneer Tikka,dish
Fish Fry,dish
Price Varies outside,not_dish
Paneer Tikka,dish
Extra Cheese interest,not_dish
Namak Pare,dish
Paneer Tikka,dish
Price Varies evidence,not_dish
Butter Chicken,dish
Tandoori Roti,dish
Fish Fry,dish
Tandoori Roti,dish
Lamb Curry,dish
Combo Offer hair,not_dish
Serving Size along,not_dish
Spicy relate,not_dish
Chicken Biryani,dish
Served Daily price,not_dish
Sushi Roll,dish
Margherita Pizza,dish
Margherita Pizza,dish
Add-ons heart,not_dish
New Arrival rate,not_dish
Add-ons thank,not_dish
Tandoori Roti,dish
Taxes Extra far,not_dish
Chicken Biryani,dish
Sushi Roll,dish
Taxes Extra his,not_dish
Extra Cheese doctor,not_dish
Extra Cheese cut,not_dish
Sushi Roll,dish
Margherita Pizza,dish
Extra Cheese deep,not_dish
Dal Makhani,dish
Chef's Special time,not_dish
Fish Fry,dish
Mutton Korma,dish
Spicy own,not_dish
Paneer Tikka,dish
Prepaid Only,not_dish
Spicy you,not_dish
Dal Makhani,dish
Fish Fry,dish
Fish Fry,dish
Pesarattu,dish
Margherita Pizza,dish
Fish Fry,dish
Tandoori Roti,dish
Sushi Roll,dish
No Onion large,not_dish
Margherita Pizza,dish
Chef's Special member,not_dish
Dal Makhani,dish
Tandoori Roti,dish
Price Varies opportunity,not_dish
Margherita Pizza,dish
Fish Fry,dish
No Onion everybody,not_dish
Hygienic,not_dish
Paneer Tikka,dish
Mutton Korma,dish
Lamb Curry,dish
Extra Cheese attorney,not_dish
Taxes Extra language,not_dish
Served Daily kind,not_dish
Margherita Pizza,dish
Lamb Curry,dish
Tandoori Roti,dish
Sushi Roll,dish
Margherita Pizza,dish
Hot adult,not_dish
Serving Size south,not_dish
Chef's Special add,not_dish
Combo Offer culture,not_dish
Serving Size health,not_dish
Chicken Biryani,dish
Paneer Tikka,dish
Paneer Tikka,dish
Serving Size ask,not_dish
Lamb Curry,dish
Paneer Tikka,dish
Extra Cheese others,not_dish
Butter Chicken,dish
Hot show,not_dish
Extra Cheese sound,not_dish
Served Daily training,not_dish
Paneer Tikka,dish
New Arrival identify,not_dish
Combo Offer small,not_dish
Sushi Roll,dish
Sushi Roll,dish
Paneer Tikka,dish
Taxes Extra crime,not_dish
Lamb Curry,dish
Serving Size create,not_dish
Spicy stage,not_dish
Extra Cheese police,not_dish
Tandoori Roti,dish
New Arrival interview,not_dish
Paneer Tikka,dish
Dal Makhani,dish
Lamb Curry,dish
Cold kind,not_dish
Tandoori Roti,dish
Fish Fry,dish
Extra Cheese chance,not_dish
No Onion nice,not_dish
Extra Cheese guess,not_dish
Extra Cheese street,not_dish
Butter Chicken,dish
Spicy yet,not_dish
No Onion customer,not_dish
Combo Offer project,not_dish
Mutton Korma,dish
Chicken Biryani,dish
Paneer Tikka,dish
Serving Size listen,not_dish
Cold personal,not_dish
Chef's Special ball,not_dish
Spicy tend,not_dish
Fish Fry,dish
Price Varies white,not_dish
Egg Chilli,dish
Price Varies science,not_dish
Taxes Extra have,not_dish
Add-ons feeling,not_dish
Serving Size early,not_dish
Chef's Special because,not_dish
Family Pack,not_dish
Hot decide,not_dish
Add-ons foot,not_dish
Add-ons local,not_dish
Lamb Curry,dish
Dal Makhani,dish
Margherita Pizza,dish
Paneer Tikka,dish
Served Daily everybody,not_dish
Dal Makhani,dish
Sushi Roll,dish
Lamb Curry,dish
Lamb Curry,dish
Combo Offer head,not_dish
Mutton Korma,dish
Mutton Korma,dish
Paneer Tikka,dish
Sushi Roll,dish
Paneer Tikka,dish
Tandoori Roti,dish
Meen Curry,dish
Extra Cheese opportunity,not_dish
Combo Offer call,not_dish
Price Varies record,not_dish
Paneer Tikka,dish
Chicken Biryani,dish
Chicken Biryani,dish
Tandoori Roti,dish
Sushi Roll,dish
Served Daily once,not_dish
Served Daily discover,not_dish
Butter Chicken,dish
Combo Offer season,not_dish
Hot Mrs,not_dish
Combo Offer sort,not_dish
Sushi Roll,dish
Extra Cheese our,not_dish
Fish Fry,dish
Tandoori Roti,dish
Sushi Roll,dish
Tandoori Roti,dish
Mutton Korma,dish
Dal Makhani,dish
No Onion stage,not_dish
Served Daily end,not_dish
Taxes Extra responsibility,not_dish
Add-ons politics,not_dish
Hot memory,not_dish
Hot what,not_dish
Price Varies through,not_dish
Chicken Biryani,dish
Mutton Korma,dish
Chicken Biryani,dish
Serving Size possible,not_dish
New Arrival visit,not_dish
Keema Pav,dish
Sushi Roll,dish
Lamb Curry,dish
Serving Size reach,not_dish
Paneer Tikka,dish
Combo Offer course,not_dish
Hot those,not_dish
Margherita Pizza,dish
Margherita Pizza,dish
Spinach Ravioli,dish
Mutton Korma,dish
Cold perform,not_dish
Lamb Curry,dish
Sushi Roll,dish
Hot television,not_dish
Paneer Tikka,dish
Limited Edition,not_dish
New Arrival example,not_dish
Combo Offer make,not_dish
Serving Size they,not_dish
Paneer Tikka,dish
Mutton Korma,dish
Add-ons institution,not_dish
Sushi Roll,dish
Cold right,not_dish
Taxes Extra fly,not_dish
No Onion popular,not_dish
Phone Order,not_dish
New Arrival difference,not_dish
No Service Tax,not_dish
Fish Fry,dish
No Onion environmental,not_dish
Spicy picture,not_dish
Add-ons hospital,not_dish
Fish Fry,dish
Add-ons enter,not_dish
Chicken Biryani,dish
Combo Offer cut,not_dish
Lamb Curry,dish
Deluxe,not_dish
Hot land,not_dish
Paneer Tikka,dish
Butter Chicken,dish
Dal Makhani,dish
Served Daily people,not_dish
Mutton Korma,dish
Price Varies draw,not_dish
Cold right,not_dish
Price Varies agent,not_dish
No Onion new,not_dish
Spicy month,not_dish
Fish Fry,dish
Butter Chicken,dish
Dal Makhani,dish
Butter Chicken,dish
Price Varies music,not_dish
Chef Choice,not_dish
Spicy yeah,not_dish
Sushi Roll,dish
Chef's Special woman,not_dish
Serving Size father,not_dish
Spicy foot,not_dish
Shammi Kebab,dish
Hot marriage,not_dish
Chicken Biryani,dish
Served Daily take,not_dish
Hot performance,not_dish
Extra Cheese meet,not_dish
Dal Makhani,dish
Chicken Biryani,dish
No Onion among,not_dish
Hot east,not_dish
Taxes Extra hard,not_dish
Dal Makhani,dish
New Arrival yes,not_dish
No Onion major,not_dish
Butter Chicken,dish
Fish Fry,dish
Fish Fry,dish
Lamb Curry,dish
Combo Offer name,not_dish
Mutton Korma,dish
Cold its,not_dish
Lamb Curry,dish
Add-ons game,not_dish
New Arrival health,not_dish
Mutton Korma,dish
New Arrival positive,not_dish
Paneer Tikka,dish
Chicken Biryani,dish
Bruschetta,dish
New Arrival and,not_dish
Margherita Pizza,dish
Served Daily social,not_dish
Spicy mouth,not_dish
Mutton Korma,dish
Mutton Korma,dish
Tandoori Roti,dish
Combo Offer term,not_dish
Paneer Tikka,dish
Cold low,not_dish
Spicy myself,not_dish
Chicken Biryani,dish
Price Varies though,not_dish
Hot speech,not_dish
Butter Chicken,dish
Butter Chicken,dish
Chicken Biryani,dish
Mutton Korma,dish
Margherita Pizza,dish
Price Varies perhaps,not_dish
Butter Chicken,dish
Chicken Biryani,dish
Price Varies worry,not_dish
Lamb Curry,dish
Chicken Biryani,dish
Fish Fry,dish
Butter Chicken,dish
New Arrival paper,not_dish
Margherita Pizza,dish
Chicken Biryani,dish
